"id","kode","grand_total","metode_pembayaran_id","metode_pembelian_id","created_at","updated_at"
"1971","TRX-Mio1tkCk","6000","1","1","2024-12-27 15:33:54","2024-12-27 15:33:54"
"1972","TRX-uSWwXDdG","13000","2","1","2024-12-27 15:47:12","2024-12-27 15:47:12"
"1973","TRX-C46P1adJ","5000","2","1","2024-12-27 17:04:03","2024-12-27 17:04:03"
"1974","TRX-RtDmNfMm","5000","2","1","2024-12-27 19:25:47","2024-12-27 19:25:47"
"1975","TRX-5F3XEW9X","0","2","1","2024-12-27 19:25:51","2024-12-27 19:26:01"
"1976","TRX-ycVnpO0r","5000","2","1","2024-12-27 20:25:38","2024-12-27 20:25:38"
"1977","TRX-LIcZspj1","5000","2","1","2024-12-27 20:39:26","2024-12-27 20:39:26"
"1978","TRX-WrPz7IaN","5000","2","1","2024-12-27 20:39:30","2024-12-27 20:39:30"
"1979","TRX-9xhW6si9","5000","2","1","2024-12-27 20:51:35","2024-12-27 20:51:35"
"1980","TRX-eMHxbcuM","5000","2","1","2024-12-27 21:01:24","2024-12-27 21:01:24"
"1981","TRX-n0ZCvdqv","6000","2","1","2024-12-27 21:05:52","2024-12-27 21:05:52"
"1982","TRX-0wKT845E","25000","2","1","2024-12-28 10:47:16","2024-12-28 10:47:16"
"1983","TRX-tZVe3c9e","12000","2","1","2024-12-28 10:55:48","2024-12-28 10:55:48"
"1984","TRX-Gj8FNVA8","18000","2","1","2024-12-28 11:04:52","2024-12-28 11:04:52"
"1985","TRX-Zt6T6Lbs","12000","1","1","2024-12-28 12:39:03","2024-12-28 12:39:03"
"1986","TRX-JQTRHy8D","15000","2","1","2024-12-28 13:40:47","2024-12-28 13:40:47"
"1987","TRX-cgT02s0M","16000","2","1","2024-12-28 14:26:09","2024-12-28 14:26:09"
"1988","TRX-OrA5Wqqw","5000","2","1","2024-12-28 14:33:47","2024-12-28 14:33:47"
"1989","TRX-AjtwmW27","6000","2","1","2024-12-28 15:00:00","2024-12-28 15:00:00"
"1990","TRX-lNlDbSzH","10000","2","1","2024-12-28 15:13:34","2024-12-28 15:13:34"
"1991","TRX-QQfyhkdX","8000","2","1","2024-12-28 15:52:45","2024-12-28 15:52:45"
"1992","TRX-10xJEBNC","5000","2","1","2024-12-28 16:07:10","2024-12-28 16:07:11"
"1993","TRX-vZfRbsYy","13000","1","1","2024-12-28 16:11:38","2024-12-28 16:11:38"
"1994","TRX-CscSnyBZ","5000","1","1","2024-12-28 16:27:38","2024-12-28 16:27:38"
"1995","TRX-BIRXsmgw","10000","2","1","2024-12-28 16:53:20","2024-12-28 16:53:20"
"1996","TRX-8YrWAnXF","10000","1","1","2024-12-28 17:27:19","2024-12-28 17:27:19"
"1997","TRX-eMQtRO7v","5000","2","1","2024-12-28 17:27:38","2024-12-28 17:27:38"
"1998","TRX-9rDKQFlg","16000","2","1","2024-12-28 17:27:46","2024-12-28 17:27:46"
"1999","TRX-Mv5RDzj2","5000","2","1","2024-12-28 20:11:47","2024-12-28 20:11:47"
"2000","TRX-MBeflm8d","5000","2","1","2024-12-28 21:26:05","2024-12-28 21:26:05"
"2001","TRX-kkjG3bF9","5000","2","1","2024-12-30 12:20:00","2024-12-30 12:20:00"
"2002","TRX-q4LAvX6r","8000","2","1","2024-12-30 12:39:28","2024-12-30 12:39:28"
"2003","TRX-BjUV3jxn","5000","2","1","2024-12-30 13:08:22","2024-12-30 13:08:22"
"2004","TRX-zriRajwC","5000","2","1","2024-12-30 13:21:00","2024-12-30 13:21:00"
"2005","TRX-OEOUiOeV","5000","2","1","2024-12-30 14:10:33","2024-12-30 14:10:33"
"2006","TRX-caWerZGd","5000","1","1","2024-12-30 15:45:21","2024-12-30 15:45:21"
"2007","TRX-tVkDEz1g","10000","2","1","2024-12-30 16:58:35","2024-12-30 16:58:35"
"2008","TRX-IWNF71Dc","22000","2","1","2024-12-30 20:03:15","2024-12-30 20:03:15"
"2009","TRX-htcPoc6D","8000","1","1","2024-12-30 20:03:21","2024-12-30 20:03:21"
"2010","TRX-4TDYfLz9","8000","2","1","2024-12-30 20:03:26","2024-12-30 20:03:26"
"2011","TRX-rpSkhVf3","20000","2","1","2024-12-30 20:36:59","2024-12-30 20:36:59"
"2012","TRX-j58qh58K","16000","2","1","2024-12-30 20:37:10","2024-12-30 20:37:10"
"2013","TRX-UHtb76cX","75000","2","1","2024-12-30 21:10:37","2024-12-30 21:10:37"
"2014","TRX-BJBciS7B","10000","1","1","2024-12-31 11:22:56","2024-12-31 11:22:56"
"2015","TRX-2EjEKYvU","35000","2","1","2024-12-31 11:23:07","2024-12-31 11:23:07"
"2016","TRX-eypOIe0U","16000","2","1","2024-12-31 11:23:16","2024-12-31 11:23:16"
"2017","TRX-dC8RHXyT","18000","2","1","2024-12-31 11:45:07","2024-12-31 11:45:07"
"2018","TRX-YFsN61Ut","23000","2","1","2024-12-31 12:07:59","2024-12-31 12:07:59"
"2019","TRX-050V5ZcV","5000","2","1","2024-12-31 12:25:27","2024-12-31 12:25:27"
"2020","TRX-KWW8KW6B","5000","2","1","2024-12-31 12:27:36","2024-12-31 12:27:36"
"2021","TRX-TNUIzhMu","5000","2","1","2024-12-31 13:08:59","2024-12-31 13:08:59"
"2022","TRX-2erHa9Ux","5000","2","1","2024-12-31 14:02:59","2024-12-31 14:02:59"
"2023","TRX-VN1jOag9","5000","2","1","2024-12-31 14:16:51","2024-12-31 14:16:51"
"2024","TRX-hb9BeH4u","5000","2","1","2024-12-31 14:21:21","2024-12-31 14:21:21"
"2025","TRX-zhslcdYY","8000","2","1","2024-12-31 15:02:06","2024-12-31 15:02:06"
"2026","TRX-MB1ymcSp","16000","2","1","2024-12-31 16:25:23","2024-12-31 16:25:23"
"2027","TRX-yQj86xqm","8000","1","1","2025-01-02 09:40:06","2025-01-02 09:40:06"
"2028","TRX-DAw1nrgv","5000","2","1","2025-01-02 09:45:41","2025-01-02 09:45:41"
"2029","TRX-OAhzbWcB","10000","2","1","2025-01-02 09:58:41","2025-01-02 09:58:41"
"2030","TRX-dDbCpSyx","15000","2","1","2025-01-02 12:09:19","2025-01-02 12:09:19"
"2031","TRX-XVM8Bl9t","16000","2","1","2025-01-02 12:09:30","2025-01-02 12:09:30"
"2032","TRX-lSjv1f6r","12000","2","1","2025-01-02 12:09:41","2025-01-02 12:09:41"
"2033","TRX-uIfGvnA3","14000","2","1","2025-01-02 12:33:33","2025-01-02 12:33:33"
"2034","TRX-5Ce9WOBE","10000","2","1","2025-01-02 12:33:45","2025-01-02 12:33:45"
"2035","TRX-KgLj5ivd","5000","2","1","2025-01-02 12:48:07","2025-01-02 12:48:07"
"2036","TRX-k605jTMB","14000","2","1","2025-01-02 13:35:54","2025-01-02 13:35:54"
"2037","TRX-q4KDCAJJ","10000","2","1","2025-01-02 13:48:31","2025-01-02 13:48:31"
"2038","TRX-RBxjR21V","14000","2","1","2025-01-02 13:48:40","2025-01-02 13:48:40"
"2039","TRX-nWYkJS4o","5000","2","1","2025-01-02 13:54:03","2025-01-02 13:54:03"
"2040","TRX-rIXWBYgk","9000","2","1","2025-01-02 15:59:22","2025-01-02 15:59:22"
"2041","TRX-ibMHdBR5","10000","2","1","2025-01-02 16:20:33","2025-01-02 16:20:33"
"2042","TRX-dnj2yAzn","5000","2","1","2025-01-02 16:22:35","2025-01-02 16:22:35"
"2043","TRX-zDugBzpp","10000","1","1","2025-01-02 19:52:18","2025-01-02 19:52:18"
"2044","TRX-EhtKEr0O","8000","2","1","2025-01-02 20:05:26","2025-01-02 20:05:26"
"2045","TRX-knwZmAau","13000","2","1","2025-01-02 20:28:57","2025-01-02 20:28:57"
"2046","TRX-YF9gpIis","18000","1","1","2025-01-02 20:29:08","2025-01-02 20:29:08"
"2047","TRX-FNF1I16H","6000","2","1","2025-01-02 20:40:36","2025-01-02 20:40:36"
"2048","TRX-29Ynix6k","6000","1","1","2025-01-02 21:11:05","2025-01-02 21:11:05"
"2049","TRX-ZdoITUzJ","5000","2","1","2025-01-02 21:32:15","2025-01-02 21:32:15"
"2050","TRX-MHh7dVsX","12000","1","1","2025-01-03 10:37:33","2025-01-03 10:37:33"
"2051","TRX-MDi29BOT","10000","1","1","2025-01-03 13:03:06","2025-01-03 13:03:06"
"2052","TRX-W4sUwZKR","7000","2","1","2025-01-03 13:10:50","2025-01-03 13:10:50"
"2053","TRX-1H6durlF","15000","1","1","2025-01-03 14:00:07","2025-01-03 14:00:07"
"2054","TRX-uQYwMRwD","5000","2","1","2025-01-03 14:00:45","2025-01-03 14:00:45"
"2055","TRX-saEqRV1L","6000","2","1","2025-01-03 14:01:18","2025-01-03 14:01:18"
"2056","TRX-uBbYZ4tJ","10000","2","1","2025-01-03 14:54:59","2025-01-03 14:54:59"
"2057","TRX-qy3veN2s","5000","2","1","2025-01-03 15:02:06","2025-01-03 15:02:06"
"2058","TRX-tksO3qaI","2000","2","1","2025-01-03 15:03:35","2025-01-03 15:03:35"
"2059","TRX-upbq5A0W","12000","2","1","2025-01-03 15:16:12","2025-01-03 15:16:12"
"2060","TRX-GLq8uJCA","10000","2","1","2025-01-03 16:51:00","2025-01-03 16:51:00"
"2061","TRX-VDHlUYub","13000","2","1","2025-01-03 19:50:36","2025-01-03 19:50:36"
"2062","TRX-Ar3Zt6lY","5000","2","1","2025-01-03 19:54:57","2025-01-03 19:54:57"
"2063","TRX-WqrLScjV","8000","2","1","2025-01-03 20:14:21","2025-01-03 20:14:21"
"2064","TRX-WjZz5gnc","18000","2","1","2025-01-03 20:30:42","2025-01-03 20:30:42"
"2065","TRX-FEaCoeOc","10000","2","1","2025-01-03 20:35:21","2025-01-03 20:35:21"
"2066","TRX-uhLkrVKC","5000","2","1","2025-01-04 15:09:56","2025-01-04 15:09:56"
"2067","TRX-funtdsL4","5000","2","1","2025-01-04 16:17:19","2025-01-04 16:17:19"
"2068","TRX-ZYIYWzky","13000","2","1","2025-01-06 15:04:55","2025-01-06 15:04:55"
"2069","TRX-xhQe64R5","10000","2","1","2025-01-06 16:05:16","2025-01-06 16:05:16"
"2070","TRX-F7ieuJ7t","5000","2","1","2025-01-06 16:13:21","2025-01-06 16:13:21"
"2071","TRX-GWfprpBX","10000","2","1","2025-01-06 16:39:18","2025-01-06 16:39:18"
"2072","TRX-BhJNiJlN","15000","2","1","2025-01-06 19:30:59","2025-01-06 19:30:59"
"2073","TRX-HUHouXnU","6000","2","1","2025-01-06 20:14:15","2025-01-06 20:14:15"
"2074","TRX-4t5QnDDz","24000","2","1","2025-01-06 20:19:28","2025-01-06 20:19:28"
"2075","TRX-dYbQXG8E","8000","2","1","2025-01-06 20:29:38","2025-01-06 20:29:39"
"2076","TRX-QswcRL5U","8000","2","1","2025-01-06 21:15:13","2025-01-06 21:15:13"
"2077","TRX-T9HzwQVI","6000","2","1","2025-01-07 11:20:31","2025-01-07 11:20:31"
"2078","TRX-nDMeuN3v","5000","2","1","2025-01-07 12:13:47","2025-01-07 12:13:47"
"2079","TRX-9rb8TWQN","45000","2","1","2025-01-07 12:45:27","2025-01-07 12:45:27"
"2080","TRX-vZG7802C","8000","2","1","2025-01-07 13:22:11","2025-01-07 13:22:11"
"2081","TRX-9Om8DVaA","5000","2","1","2025-01-07 13:44:58","2025-01-07 13:44:58"
"2082","TRX-jroWiOoj","5000","2","1","2025-01-07 14:18:23","2025-01-07 14:18:23"
"2083","TRX-fAod98aU","5000","2","1","2025-01-07 15:42:17","2025-01-07 15:42:17"
"2084","TRX-cgrXyWGd","5000","1","1","2025-01-07 15:51:30","2025-01-07 15:51:30"
"2085","TRX-EPxFiwXQ","2000","2","1","2025-01-08 10:30:21","2025-01-08 10:30:21"
"2086","TRX-NjMPqMcz","10000","2","1","2025-01-08 10:34:23","2025-01-08 10:34:23"
"2087","TRX-CDRb4uZ6","10000","2","1","2025-01-08 11:48:02","2025-01-08 11:48:02"
"2088","TRX-thOvUlvT","5000","2","1","2025-01-08 13:11:45","2025-01-08 13:11:45"
"2089","TRX-n8yDcjPJ","30000","2","1","2025-01-08 14:10:35","2025-01-08 14:10:35"
"2090","TRX-zQzs1180","10000","2","1","2025-01-08 14:13:19","2025-01-08 14:13:19"
"2091","TRX-NKaxSKtv","10000","2","1","2025-01-08 15:15:19","2025-01-08 15:15:19"
"2092","TRX-yyWoqP8l","15000","2","1","2025-01-08 15:54:42","2025-01-08 15:54:42"
"2093","TRX-o0LuoFYL","10000","2","1","2025-01-08 16:12:39","2025-01-08 16:12:39"
"2094","TRX-3QgUqd7f","5000","1","1","2025-01-08 16:24:52","2025-01-08 16:24:52"
"2095","TRX-IohON1v7","8000","2","1","2025-01-08 17:03:56","2025-01-08 17:03:56"
"2096","TRX-44LCB3Fd","5000","2","1","2025-01-08 20:56:32","2025-01-08 20:56:32"
"2097","TRX-2RiY64xg","10000","2","1","2025-01-08 20:56:38","2025-01-08 20:56:38"
"2098","TRX-pa10OIUu","16000","2","1","2025-01-09 10:35:35","2025-01-09 10:35:35"
"2099","TRX-L8hBg0zQ","10000","1","1","2025-01-09 14:37:06","2025-01-09 14:37:06"
"2100","TRX-S8yidz7J","2000","2","1","2025-01-09 16:02:22","2025-01-09 16:02:22"
"2101","TRX-lFOBDWxl","16000","1","1","2025-01-09 20:39:13","2025-01-09 20:39:13"
"2102","TRX-PwUnjX8j","10000","2","1","2025-01-09 20:39:52","2025-01-09 20:39:52"
"2103","TRX-q4uruzC9","8000","2","1","2025-01-09 20:40:04","2025-01-09 20:40:04"
"2104","TRX-3GCdjVdL","5000","2","1","2025-01-09 23:17:47","2025-01-09 23:17:47"
"2105","TRX-U4wNUr0o","24000","2","1","2025-01-10 09:52:16","2025-01-10 09:52:16"
"2106","TRX-hW6d1Mou","25000","2","1","2025-01-10 11:02:09","2025-01-10 11:02:09"
"2107","TRX-v2NcpM3J","5000","2","1","2025-01-10 11:12:40","2025-01-10 11:12:40"
"2108","TRX-PutmqiAy","8000","1","1","2025-01-10 13:42:47","2025-01-10 13:42:47"
"2109","TRX-R1KjuLEr","16000","2","1","2025-01-10 14:07:08","2025-01-10 14:07:08"
"2110","TRX-pxMRNprc","7000","2","1","2025-01-10 15:17:21","2025-01-10 15:17:21"
"2111","TRX-7fdHipId","2000","2","1","2025-01-10 15:19:29","2025-01-10 15:19:29"
"2112","TRX-p2OLtX77","5000","2","1","2025-01-10 15:43:37","2025-01-10 15:43:37"
"2113","TRX-erSUeddJ","5000","1","1","2025-01-10 15:43:57","2025-01-10 15:43:57"
"2114","TRX-IJPHh6g4","10000","2","1","2025-01-10 15:59:47","2025-01-10 15:59:47"
"2115","TRX-NH1V692N","10000","2","1","2025-01-10 19:43:32","2025-01-10 19:43:32"
"2116","TRX-IZPI3yq5","13000","2","1","2025-01-10 19:48:59","2025-01-10 19:48:59"
"2117","TRX-x4Xp0ZG0","8000","2","1","2025-01-10 20:23:32","2025-01-10 20:23:32"
"2118","TRX-sIYQ3HUP","10000","2","1","2025-01-10 20:35:26","2025-01-10 20:35:26"
"2119","TRX-pXxSy715","5000","2","1","2025-01-10 21:58:05","2025-01-10 21:58:05"
"2120","TRX-8CbR6axD","5000","2","1","2025-01-10 22:00:03","2025-01-10 22:00:03"
"2121","TRX-3beZhT8H","5000","2","1","2025-01-11 12:04:10","2025-01-11 12:04:10"
"2122","TRX-9Xzt9zUK","15000","2","1","2025-01-11 13:36:12","2025-01-11 13:36:12"
"2123","TRX-TtaRK1rD","2000","2","1","2025-01-11 13:39:54","2025-01-11 13:39:54"
"2124","TRX-MBLaYMCV","5000","2","1","2025-01-11 14:04:32","2025-01-11 14:04:32"
"2125","TRX-t3uGlXu1","15000","2","1","2025-01-11 14:36:13","2025-01-11 14:36:13"
"2126","TRX-eeXDekoa","10000","2","1","2025-01-11 15:21:41","2025-01-11 15:21:41"
"2127","TRX-Bxoy99rJ","16000","1","1","2025-01-11 15:35:28","2025-01-11 15:35:28"
"2128","TRX-T8ORecIP","8000","2","1","2025-01-12 15:45:10","2025-01-12 15:45:10"
"2129","TRX-bzD6JkE9","8000","2","1","2025-01-12 16:07:19","2025-01-12 16:07:19"
"2130","TRX-ogyVeInV","5000","2","1","2025-01-12 16:07:47","2025-01-12 16:07:47"
"2131","TRX-GsrikdMT","32000","2","1","2025-01-12 17:08:45","2025-01-12 17:08:45"
"2132","TRX-pBdqpd5l","16000","2","1","2025-01-13 11:48:50","2025-01-13 11:48:50"
"2133","TRX-58Fq1c5H","14000","2","1","2025-01-13 13:37:37","2025-01-13 13:37:37"
"2134","TRX-dOLYAZ0U","10000","2","1","2025-01-13 14:19:06","2025-01-13 14:19:06"
"2135","TRX-OeGuWtoc","14000","2","1","2025-01-13 14:48:51","2025-01-13 14:48:51"
"2136","TRX-M9NzYsUe","5000","2","1","2025-01-13 15:34:23","2025-01-13 15:34:23"
"2137","TRX-AzhxyeOD","5000","2","1","2025-01-13 16:52:16","2025-01-13 16:52:16"
"2138","TRX-sv62eIJI","10000","2","1","2025-01-13 19:56:08","2025-01-13 19:56:08"
"2139","TRX-C1QEwI3J","8000","2","1","2025-01-14 10:40:19","2025-01-14 10:40:19"
"2140","TRX-rus1HUye","10000","2","1","2025-01-14 11:53:07","2025-01-14 11:53:07"
"2141","TRX-smbxeHTF","10000","2","1","2025-01-14 11:57:12","2025-01-14 11:57:12"
"2142","TRX-mvzjsBZi","5000","2","1","2025-01-14 12:08:51","2025-01-14 12:08:51"
"2143","TRX-EgT4HZJK","20000","2","1","2025-01-14 13:49:06","2025-01-14 13:49:06"
"2144","TRX-w36IrCrR","10000","2","1","2025-01-15 14:45:00","2025-01-15 14:45:00"
"2145","TRX-6WwHjWXw","10000","2","1","2025-01-15 16:38:37","2025-01-15 16:38:37"
"2146","TRX-eNVifmhT","10000","2","1","2025-01-16 11:45:58","2025-01-16 11:45:58"
"2147","TRX-Q2SzquLu","20000","2","1","2025-01-16 13:50:05","2025-01-16 13:50:05"
"2148","TRX-fDW1MOnv","11000","1","1","2025-01-16 16:59:42","2025-01-16 16:59:42"
"2149","TRX-OsQ7rcFh","12000","1","1","2025-01-16 17:00:09","2025-01-16 17:00:09"
"2150","TRX-ErELeKsx","5000","2","1","2025-01-16 18:31:14","2025-01-16 18:31:14"
"2151","TRX-4N2TIzk8","8000","2","1","2025-01-17 11:12:15","2025-01-17 11:12:15"
"2152","TRX-r5HZD0qT","7000","2","1","2025-01-17 13:36:41","2025-01-17 13:36:41"
"2153","TRX-0mRepJR9","2000","2","1","2025-01-17 13:48:27","2025-01-17 13:48:27"
"2154","TRX-N1S0M8UJ","21000","2","1","2025-01-17 13:59:11","2025-01-17 13:59:11"
"2155","TRX-cC6QxgoI","5000","2","1","2025-01-17 15:01:37","2025-01-17 15:01:37"
"2156","TRX-ZqzIXvCY","20000","2","1","2025-01-17 16:10:43","2025-01-17 16:10:43"
"2157","TRX-tnpSWJyH","2000","2","1","2025-01-17 17:00:07","2025-01-17 17:00:07"
